user_id,signup_day,channel,user_type,experiment_group,converted
2555,7,partner,medium_value,control,0
2556,24,organic,low_value,treatment,0
2557,72,organic,high_value,control,0
2558,65,paid_ads,low_value,control,0
2559,78,organic,medium_value,treatment,0
2560,49,organic,medium_value,control,0
2561,66,partner,medium_value,control,0
2562,48,partner,medium_value,control,0
2563,35,paid_ads,medium_value,control,0
2564,67,partner,high_value,control,0
2565,77,paid_ads,medium_value,treatment,0
2566,40,organic,medium_value,treatment,0
2567,88,referral,low_value,treatment,0
2568,61,referral,low_value,treatment,0
2569,9,partner,medium_value,control,0
2570,20,organic,low_value,control,0
2571,35,referral,medium_value,control,0
2572,11,organic,low_value,treatment,0
2573,1,organic,medium_value,treatment,0
2574,12,organic,medium_value,control,0
2575,52,partner,medium_value,control,0
2576,31,referral,high_value,treatment,0
2577,15,referral,low_value,treatment,0
2578,31,paid_ads,low_value,treatment,0
2579,31,organic,medium_value,control,1
2580,10,organic,medium_value,treatment,0
2581,9,organic,low_value,control,0
2582,14,paid_ads,low_value,treatment,0
2583,16,referral,medium_value,treatment,0
2584,39,paid_ads,medium_value,treatment,0
2585,17,organic,medium_value,control,0
2586,54,organic,medium_value,control,0
2587,72,organic,high_value,control,1
2588,24,paid_ads,medium_value,control,0
2589,58,partner,low_value,treatment,0
2590,77,paid_ads,medium_value,treatment,0
2591,88,referral,low_value,control,0
2592,21,paid_ads,low_value,control,0
2593,29,paid_ads,low_value,control,0
2594,83,organic,medium_value,treatment,1
2595,84,partner,low_value,treatment,0
2596,43,referral,high_value,control,0
2597,31,organic,medium_value,control,0
2598,50,paid_ads,medium_value,treatment,0
2599,45,paid_ads,medium_value,treatment,0
2600,20,paid_ads,low_value,control,0
2601,31,partner,low_value,treatment,0
2602,38,paid_ads,high_value,treatment,0
2603,11,paid_ads,medium_value,treatment,0
2604,46,organic,medium_value,treatment,0
2605,17,organic,medium_value,control,1
2606,20,organic,low_value,treatment,0
2607,12,organic,medium_value,control,0
2608,20,referral,low_value,control,0
2609,7,referral,high_value,control,0
2610,45,organic,medium_value,control,0
2611,6,referral,medium_value,control,0
2612,22,organic,medium_value,treatment,0
2613,74,organic,medium_value,treatment,0
2614,85,organic,low_value,treatment,0
2615,21,paid_ads,low_value,control,0
2616,88,organic,medium_value,control,0
2617,21,paid_ads,medium_value,treatment,0
2618,28,paid_ads,high_value,control,0
2619,12,partner,medium_value,treatment,0
2620,81,organic,medium_value,control,0
2621,1,organic,high_value,treatment,1
2622,28,organic,low_value,control,0
2623,84,paid_ads,low_value,treatment,0
2624,78,organic,low_value,treatment,0
2625,51,referral,medium_value,treatment,0
2626,26,paid_ads,low_value,treatment,0
2627,49,paid_ads,medium_value,control,0
2628,78,paid_ads,medium_value,treatment,0
2629,22,organic,low_value,control,1
2630,87,organic,medium_value,treatment,0
2631,43,organic,high_value,control,0
2632,76,paid_ads,low_value,treatment,0
2633,21,organic,low_value,treatment,0
2634,42,organic,low_value,control,0
2635,36,partner,medium_value,control,0
2636,60,organic,medium_value,control,0
2637,55,referral,low_value,treatment,1
2638,2,referral,high_value,control,0
2639,62,organic,medium_value,treatment,0
2640,18,organic,medium_value,treatment,0
2641,22,organic,medium_value,treatment,0
2642,28,referral,medium_value,treatment,1
2643,29,paid_ads,high_value,control,0
2644,38,referral,medium_value,treatment,0
2645,24,partner,medium_value,treatment,0
2646,7,referral,high_value,treatment,1
2647,57,organic,medium_value,treatment,0
2648,15,organic,low_value,treatment,0
2649,71,referral,medium_value,control,0
2650,0,organic,medium_value,treatment,0
2651,4,organic,low_value,treatment,0
2652,2,referral,medium_value,treatment,0
2653,64,paid_ads,medium_value,treatment,0
2654,3,partner,medium_value,control,0
2655,63,referral,low_value,treatment,0
2656,88,organic,low_value,treatment,0
2657,9,partner,low_value,control,0
2658,20,organic,low_value,treatment,0
2659,45,organic,medium_value,control,0
2660,26,paid_ads,high_value,treatment,0
2661,65,organic,medium_value,control,1
2662,40,paid_ads,high_value,treatment,0
2663,12,organic,low_value,control,0
2664,8,paid_ads,medium_value,control,0
2665,35,paid_ads,high_value,control,0
2666,85,referral,low_value,control,0
2667,89,referral,medium_value,treatment,0
2668,57,organic,medium_value,control,0
2669,53,paid_ads,medium_value,treatment,0
2670,11,paid_ads,medium_value,treatment,0
2671,80,organic,medium_value,treatment,0
2672,77,referral,high_value,treatment,0
2673,13,referral,medium_value,control,0
2674,33,organic,low_value,control,0
2675,52,paid_ads,low_value,treatment,0
2676,19,organic,medium_value,control,0
2677,74,paid_ads,medium_value,treatment,0
2678,15,organic,low_value,control,0
2679,69,partner,low_value,treatment,0
2680,55,referral,medium_value,control,0
2681,82,paid_ads,medium_value,treatment,0
2682,57,paid_ads,low_value,control,0
2683,3,partner,medium_value,control,0
2684,3,paid_ads,high_value,treatment,0
2685,19,organic,medium_value,control,0
2686,9,paid_ads,high_value,treatment,0
2687,23,referral,medium_value,treatment,0
2688,25,paid_ads,medium_value,control,1
2689,36,referral,low_value,treatment,0
2690,84,partner,medium_value,control,0
2691,53,partner,medium_value,treatment,0
2692,20,partner,medium_value,treatment,1
2693,73,organic,low_value,treatment,0
2694,37,paid_ads,high_value,control,0
2695,45,referral,medium_value,control,0
2696,3,referral,high_value,treatment,0
2697,59,paid_ads,low_value,control,0
2698,56,organic,medium_value,control,0
2699,44,referral,medium_value,treatment,0
2700,19,referral,medium_value,treatment,0
2701,16,organic,low_value,control,1
2702,70,paid_ads,medium_value,control,0
2703,3,organic,low_value,control,1
2704,13,organic,low_value,control,0
2705,2,organic,low_value,control,1
2706,87,paid_ads,medium_value,control,0
2707,79,paid_ads,low_value,treatment,0
2708,57,paid_ads,high_value,treatment,0
2709,54,referral,medium_value,control,0
2710,3,referral,low_value,control,0
2711,23,organic,medium_value,treatment,0
2712,33,organic,medium_value,control,0
2713,29,partner,medium_value,treatment,1
2714,81,organic,medium_value,treatment,1
2715,18,partner,medium_value,treatment,0
2716,30,referral,low_value,control,0
2717,59,paid_ads,low_value,treatment,1
2718,59,partner,medium_value,treatment,0
2719,18,organic,medium_value,treatment,0
2720,48,organic,low_value,treatment,0
2721,62,paid_ads,medium_value,control,0
2722,82,paid_ads,high_value,control,0
2723,21,partner,high_value,treatment,0
2724,23,organic,medium_value,treatment,0
2725,75,paid_ads,high_value,treatment,0
2726,29,paid_ads,high_value,treatment,1
2727,57,referral,medium_value,control,0
2728,30,organic,medium_value,control,1
2729,63,paid_ads,medium_value,treatment,0
2730,18,referral,low_value,control,0
2731,47,organic,low_value,treatment,0
2732,44,referral,medium_value,control,0
2733,54,paid_ads,medium_value,treatment,0
2734,54,referral,low_value,treatment,0
2735,17,referral,high_value,control,0
2736,62,organic,low_value,control,0
2737,46,paid_ads,high_value,treatment,0
2738,74,partner,low_value,treatment,0
2739,56,paid_ads,medium_value,treatment,1
2740,44,partner,medium_value,control,0
2741,32,paid_ads,low_value,control,0
2742,16,organic,medium_value,control,0
2743,69,paid_ads,medium_value,control,0
2744,3,partner,medium_value,treatment,0
2745,19,organic,low_value,treatment,0
2746,46,partner,high_value,control,0
2747,14,partner,high_value,control,0
2748,69,paid_ads,medium_value,control,0
2749,46,organic,high_value,treatment,1
2750,77,referral,medium_value,treatment,0
2751,74,organic,medium_value,treatment,0
2752,8,referral,medium_value,control,0
2753,89,paid_ads,high_value,treatment,0
2754,15,paid_ads,medium_value,control,0
2755,68,referral,high_value,control,0
2756,60,paid_ads,high_value,treatment,0
2757,9,paid_ads,high_value,treatment,0
2758,49,paid_ads,low_value,control,0
2759,2,paid_ads,high_value,control,0
2760,76,paid_ads,low_value,control,0
2761,69,referral,high_value,control,0
2762,80,paid_ads,high_value,treatment,0
2763,50,paid_ads,medium_value,treatment,0
2764,18,referral,medium_value,control,0
2765,41,organic,low_value,control,0
2766,34,organic,low_value,control,0
2767,45,partner,low_value,treatment,1
2768,25,referral,medium_value,control,1
2769,68,paid_ads,medium_value,treatment,0
2770,63,paid_ads,medium_value,control,0
2771,36,organic,low_value,treatment,0
2772,83,paid_ads,medium_value,treatment,0
2773,48,paid_ads,medium_value,treatment,0
2774,20,paid_ads,medium_value,treatment,0
2775,73,paid_ads,high_value,treatment,0
2776,63,organic,low_value,treatment,0
2777,4,organic,medium_value,control,0
2778,69,partner,medium_value,control,0
2779,89,paid_ads,high_value,control,0
2780,3,paid_ads,low_value,treatment,0
2781,38,organic,high_value,treatment,0
2782,34,organic,low_value,control,0
2783,0,referral,high_value,treatment,0
2784,23,paid_ads,low_value,treatment,0
2785,56,paid_ads,low_value,treatment,0
2786,69,organic,high_value,treatment,0
2787,40,referral,medium_value,treatment,0
2788,53,organic,medium_value,control,0
2789,45,organic,high_value,control,1
2790,59,paid_ads,low_value,treatment,0
2791,59,organic,medium_value,control,0
2792,56,organic,medium_value,control,1
2793,30,paid_ads,high_value,treatment,0
2794,83,referral,medium_value,treatment,0
2795,23,referral,low_value,treatment,0
2796,88,paid_ads,medium_value,control,0
2797,35,organic,low_value,treatment,0
2798,84,organic,low_value,control,0
2799,29,partner,high_value,control,0
2800,23,paid_ads,high_value,treatment,0
2801,29,referral,low_value,control,0
2802,85,organic,medium_value,control,0
2803,6,paid_ads,high_value,treatment,0
2804,34,organic,medium_value,control,1
2805,54,paid_ads,medium_value,treatment,0
2806,13,partner,low_value,treatment,0
2807,9,partner,high_value,treatment,0
2808,79,paid_ads,high_value,control,0
2809,15,paid_ads,low_value,treatment,0
2810,53,partner,low_value,control,0
2811,88,referral,medium_value,treatment,0
2812,76,organic,low_value,control,0
2813,69,paid_ads,medium_value,control,0
2814,43,organic,low_value,treatment,1
2815,72,paid_ads,medium_value,control,0
2816,44,paid_ads,medium_value,control,0
2817,55,paid_ads,low_value,control,0
2818,83,paid_ads,medium_value,treatment,0
2819,81,organic,low_value,control,0
2820,56,paid_ads,medium_value,control,0
2821,20,referral,low_value,control,0
2822,67,referral,low_value,treatment,0
2823,49,organic,medium_value,treatment,1
2824,32,partner,low_value,control,1
2825,6,partner,medium_value,control,0
2826,69,organic,low_value,control,0
2827,14,organic,medium_value,control,0
2828,81,referral,low_value,control,0
2829,31,referral,medium_value,control,1
2830,74,partner,medium_value,treatment,1
2831,19,partner,high_value,treatment,0
2832,87,paid_ads,medium_value,control,0
2833,14,paid_ads,low_value,treatment,0
2834,47,organic,medium_value,treatment,0
2835,70,organic,medium_value,treatment,0
2836,20,paid_ads,medium_value,treatment,0
2837,41,paid_ads,medium_value,control,0
2838,25,paid_ads,high_value,control,0
2839,13,referral,low_value,treatment,0
2840,56,organic,low_value,control,0
2841,36,paid_ads,medium_value,control,0
2842,57,organic,high_value,control,0
2843,20,paid_ads,high_value,control,0
2844,81,referral,medium_value,treatment,0
2845,68,referral,medium_value,control,0
2846,2,partner,low_value,control,0
2847,86,organic,medium_value,control,0
2848,89,paid_ads,low_value,control,0
2849,36,organic,medium_value,treatment,0
2850,87,paid_ads,medium_value,control,0
2851,48,partner,medium_value,treatment,0
2852,18,referral,high_value,treatment,0
2853,88,partner,medium_value,treatment,0
2854,84,organic,low_value,control,0
2855,11,partner,medium_value,control,0
2856,60,organic,low_value,treatment,0
2857,40,partner,medium_value,treatment,0
2858,32,organic,high_value,control,0
2859,49,organic,medium_value,control,1
2860,67,paid_ads,medium_value,control,0
2861,70,partner,medium_value,treatment,0
2862,85,organic,high_value,control,0
2863,32,paid_ads,medium_value,treatment,0
2864,80,partner,high_value,treatment,0
2865,23,paid_ads,high_value,treatment,0
2866,60,organic,medium_value,treatment,0
2867,60,paid_ads,medium_value,control,0
2868,27,paid_ads,low_value,treatment,0
2869,57,partner,medium_value,treatment,0
2870,42,referral,low_value,treatment,0
2871,40,paid_ads,medium_value,control,0
2872,38,partner,low_value,treatment,1
2873,85,paid_ads,medium_value,control,0
2874,48,organic,low_value,control,0
2875,16,organic,medium_value,treatment,1
2876,69,paid_ads,low_value,treatment,0
2877,69,organic,medium_value,treatment,0
2878,64,partner,high_value,control,0
2879,73,referral,medium_value,treatment,0
2880,84,organic,high_value,control,0
2881,4,paid_ads,medium_value,treatment,0
2882,1,referral,high_value,control,1
2883,21,partner,medium_value,treatment,0
2884,56,partner,low_value,treatment,0
2885,65,paid_ads,medium_value,control,0
2886,73,referral,low_value,control,0
2887,15,paid_ads,medium_value,treatment,0
2888,50,paid_ads,medium_value,treatment,0
2889,38,organic,low_value,treatment,0
2890,85,organic,low_value,treatment,0
2891,75,paid_ads,low_value,control,0
2892,87,organic,medium_value,control,0
2893,39,organic,medium_value,control,0
2894,37,referral,medium_value,control,0
2895,59,organic,medium_value,treatment,0
2896,58,paid_ads,medium_value,control,0
2897,9,paid_ads,low_value,treatment,0
2898,63,partner,low_value,treatment,0
2899,62,paid_ads,medium_value,treatment,0
2900,48,organic,high_value,treatment,0
2901,63,paid_ads,low_value,control,0
2902,31,referral,high_value,treatment,0
2903,6,partner,medium_value,control,0
2904,20,paid_ads,high_value,control,0
2905,19,organic,medium_value,treatment,1
2906,25,partner,low_value,control,0
2907,67,organic,high_value,treatment,0
2908,85,paid_ads,medium_value,treatment,0
2909,14,paid_ads,medium_value,treatment,1
2910,84,organic,low_value,control,0
2911,78,organic,low_value,treatment,0
2912,85,organic,medium_value,control,0
2913,13,referral,high_value,treatment,1
2914,26,partner,medium_value,control,0
2915,39,organic,medium_value,treatment,0
2916,57,referral,medium_value,control,1
2917,27,organic,high_value,control,0
2918,25,paid_ads,high_value,control,0
2919,62,organic,medium_value,control,0
2920,65,partner,medium_value,treatment,0
2921,24,referral,low_value,control,0
2922,2,referral,high_value,control,0
2923,71,referral,medium_value,treatment,0
2924,43,paid_ads,low_value,control,1
2925,41,partner,medium_value,control,0
2926,5,referral,low_value,treatment,0
2927,38,partner,high_value,control,1
2928,51,paid_ads,medium_value,control,0
2929,22,organic,low_value,control,0
2930,88,paid_ads,medium_value,control,0
2931,49,organic,low_value,treatment,0
2932,42,paid_ads,medium_value,control,0
2933,18,paid_ads,medium_value,treatment,0
2934,68,paid_ads,medium_value,control,0
2935,50,organic,medium_value,control,1
2936,10,organic,high_value,control,0
2937,11,paid_ads,medium_value,treatment,0
2938,73,partner,medium_value,treatment,0
2939,7,paid_ads,medium_value,treatment,0
2940,23,paid_ads,low_value,treatment,0
2941,40,referral,medium_value,control,0
2942,35,paid_ads,low_value,control,0
2943,84,organic,medium_value,control,0
2944,71,paid_ads,medium_value,control,0
2945,54,organic,low_value,control,0
2946,8,partner,medium_value,control,0
2947,46,organic,medium_value,control,0
2948,14,paid_ads,high_value,control,0
2949,47,organic,medium_value,control,0
2950,81,organic,medium_value,control,0
2951,41,referral,low_value,treatment,1
2952,59,organic,medium_value,control,0
2953,83,organic,low_value,treatment,0
2954,69,paid_ads,medium_value,treatment,0
2955,11,organic,medium_value,control,0
2956,1,organic,medium_value,control,0
2957,6,referral,low_value,control,0
2958,79,referral,low_value,treatment,0
2959,2,partner,high_value,control,0
2960,2,partner,medium_value,control,0
2961,26,referral,medium_value,control,0
2962,39,organic,high_value,treatment,1
2963,32,referral,medium_value,control,0
2964,0,referral,low_value,treatment,0
2965,7,referral,medium_value,control,0
2966,31,paid_ads,low_value,treatment,0
2967,47,organic,medium_value,treatment,0
2968,3,referral,medium_value,control,0
2969,69,referral,high_value,treatment,0
2970,18,partner,low_value,treatment,0
2971,31,organic,low_value,control,0
2972,8,organic,medium_value,control,0
2973,11,organic,high_value,treatment,0
2974,10,referral,medium_value,treatment,0
2975,45,organic,high_value,treatment,0
2976,15,organic,medium_value,treatment,0
2977,0,partner,low_value,treatment,0
2978,62,organic,high_value,control,0
2979,20,referral,low_value,treatment,1
2980,29,paid_ads,medium_value,control,0
2981,12,referral,medium_value,treatment,0
2982,33,paid_ads,low_value,treatment,0
2983,3,partner,high_value,treatment,0
2984,27,partner,low_value,control,0
2985,58,organic,high_value,control,1
2986,26,organic,medium_value,control,1
2987,68,organic,low_value,treatment,0
2988,24,referral,low_value,treatment,0
2989,2,partner,medium_value,control,0
2990,67,paid_ads,medium_value,treatment,0
2991,24,paid_ads,low_value,treatment,0
2992,19,organic,low_value,control,0
2993,33,referral,high_value,control,1
2994,25,partner,low_value,treatment,0
2995,4,organic,medium_value,treatment,0
2996,60,paid_ads,medium_value,treatment,0
2997,8,organic,medium_value,treatment,0
2998,49,paid_ads,medium_value,treatment,0
2999,5,paid_ads,low_value,control,0
3000,82,organic,medium_value,control,0
3001,59,paid_ads,low_value,control,1
3002,43,organic,high_value,control,0
3003,10,paid_ads,low_value,control,0
3004,65,paid_ads,low_value,control,0
3005,46,organic,medium_value,treatment,0
3006,72,referral,medium_value,treatment,0
3007,84,referral,medium_value,control,0
3008,87,paid_ads,low_value,treatment,0
3009,85,organic,low_value,treatment,0
3010,2,referral,high_value,treatment,0
3011,75,partner,low_value,treatment,0
3012,29,organic,medium_value,control,0
3013,89,organic,medium_value,treatment,0
3014,20,organic,low_value,treatment,0
3015,27,paid_ads,medium_value,treatment,0
3016,89,organic,low_value,treatment,0
3017,61,paid_ads,medium_value,treatment,0
3018,32,referral,high_value,treatment,0
3019,84,paid_ads,medium_value,treatment,0
3020,34,paid_ads,high_value,treatment,0
3021,51,paid_ads,low_value,control,0
3022,33,paid_ads,medium_value,control,0
3023,40,organic,medium_value,control,0
3024,50,organic,high_value,treatment,0
3025,46,partner,medium_value,treatment,0
3026,81,organic,low_value,control,0
3027,57,referral,high_value,treatment,0
3028,74,partner,medium_value,treatment,0
3029,56,organic,low_value,treatment,1
3030,22,paid_ads,medium_value,control,0
3031,47,paid_ads,low_value,treatment,0
3032,21,partner,high_value,treatment,0
3033,16,partner,medium_value,treatment,0
3034,68,referral,low_value,treatment,0
3035,10,organic,low_value,treatment,0
3036,14,referral,medium_value,control,0
3037,34,paid_ads,medium_value,treatment,0
3038,32,paid_ads,medium_value,control,0
3039,83,organic,high_value,control,0
3040,15,organic,low_value,control,0
3041,33,referral,medium_value,control,0
3042,65,paid_ads,medium_value,control,0
3043,39,organic,low_value,treatment,0
3044,27,paid_ads,medium_value,treatment,0
3045,46,partner,medium_value,control,0
3046,38,referral,low_value,treatment,0
3047,69,organic,low_value,control,0
3048,72,organic,medium_value,control,0
3049,19,organic,high_value,treatment,0
3050,0,partner,medium_value,treatment,0
3051,71,paid_ads,medium_value,treatment,0
3052,86,paid_ads,medium_value,control,0
3053,62,paid_ads,low_value,treatment,1
3054,66,paid_ads,low_value,treatment,0
3055,3,referral,low_value,treatment,0
3056,57,paid_ads,medium_value,control,0
3057,24,organic,low_value,treatment,0
3058,46,organic,medium_value,treatment,0
3059,37,paid_ads,high_value,treatment,0
3060,14,partner,high_value,control,0
3061,62,organic,medium_value,treatment,0
3062,20,partner,low_value,control,0
3063,56,referral,medium_value,treatment,0
3064,52,organic,medium_value,control,0
3065,45,organic,low_value,control,0
3066,13,organic,high_value,treatment,0
3067,75,referral,low_value,control,0
3068,16,organic,medium_value,control,0
3069,38,paid_ads,high_value,control,0
3070,8,paid_ads,low_value,control,0
3071,76,referral,high_value,treatment,0
3072,78,organic,medium_value,treatment,0
3073,81,paid_ads,medium_value,treatment,0
3074,5,paid_ads,high_value,control,0
3075,22,paid_ads,high_value,treatment,1
3076,58,referral,high_value,control,1
3077,45,organic,high_value,treatment,0
3078,37,referral,low_value,control,0
3079,13,referral,medium_value,treatment,0
3080,71,paid_ads,medium_value,treatment,0
3081,61,referral,medium_value,control,0
3082,34,paid_ads,low_value,control,0
3083,18,organic,low_value,treatment,0
3084,29,referral,low_value,control,0
3085,77,paid_ads,low_value,control,1
3086,83,paid_ads,medium_value,control,0
3087,24,organic,medium_value,treatment,0
3088,39,partner,medium_value,treatment,1
3089,87,paid_ads,medium_value,control,0
3090,13,organic,medium_value,control,0
3091,25,paid_ads,medium_value,treatment,0
3092,86,referral,low_value,treatment,0
3093,21,referral,low_value,control,0
3094,47,paid_ads,medium_value,treatment,0
3095,82,partner,low_value,control,0
3096,50,organic,medium_value,control,0
3097,2,paid_ads,high_value,treatment,0
3098,41,partner,medium_value,treatment,0
3099,18,partner,medium_value,control,0
3100,72,referral,high_value,control,0
3101,27,partner,low_value,control,0
3102,83,organic,medium_value,control,0
3103,44,partner,medium_value,control,0
3104,70,organic,high_value,control,0
3105,77,organic,high_value,treatment,0
3106,62,organic,low_value,treatment,0
3107,72,paid_ads,medium_value,treatment,0
3108,18,organic,low_value,treatment,0
3109,46,organic,low_value,control,0
3110,13,organic,medium_value,control,0
3111,37,organic,medium_value,control,0
3112,52,paid_ads,low_value,treatment,0
3113,60,paid_ads,low_value,control,0
3114,35,organic,medium_value,treatment,0
3115,39,referral,low_value,treatment,0
3116,80,partner,low_value,control,0
3117,29,referral,medium_value,control,0
3118,8,organic,medium_value,treatment,0
3119,63,referral,low_value,treatment,0
3120,32,organic,medium_value,treatment,0
3121,51,organic,high_value,control,1
3122,88,organic,medium_value,treatment,0
3123,13,referral,high_value,control,0
3124,74,organic,medium_value,treatment,1
3125,52,organic,low_value,treatment,0
3126,58,organic,high_value,treatment,0
3127,77,partner,medium_value,control,0
3128,40,paid_ads,medium_value,treatment,0
3129,67,organic,medium_value,control,0
3130,67,paid_ads,medium_value,control,0
3131,7,paid_ads,medium_value,control,0
3132,1,referral,high_value,treatment,0
3133,85,organic,medium_value,treatment,0
3134,40,partner,medium_value,control,0
3135,54,organic,medium_value,treatment,0
3136,15,referral,low_value,control,0
3137,61,organic,medium_value,control,0
3138,47,paid_ads,high_value,control,0
3139,29,paid_ads,low_value,treatment,1
3140,11,paid_ads,medium_value,treatment,0
3141,34,organic,medium_value,control,0
3142,10,referral,medium_value,treatment,0
3143,63,organic,medium_value,control,0
3144,49,referral,low_value,treatment,0
3145,84,referral,low_value,control,0
3146,20,paid_ads,medium_value,treatment,0
3147,68,referral,medium_value,treatment,0
3148,47,referral,medium_value,treatment,0
3149,19,paid_ads,low_value,control,0
3150,66,referral,low_value,treatment,0
3151,43,organic,high_value,control,0
3152,32,paid_ads,high_value,treatment,0
3153,72,referral,medium_value,control,0
3154,60,paid_ads,high_value,control,0
3155,8,organic,medium_value,treatment,0
3156,67,paid_ads,high_value,treatment,1
3157,34,referral,medium_value,control,0
3158,80,partner,low_value,treatment,1
3159,87,paid_ads,low_value,treatment,0
3160,64,referral,medium_value,treatment,0
3161,7,partner,medium_value,control,0
3162,44,organic,low_value,treatment,0
3163,86,organic,high_value,control,0
3164,46,referral,medium_value,control,1
3165,39,referral,medium_value,treatment,0
3166,75,partner,medium_value,treatment,0
3167,53,paid_ads,medium_value,treatment,1
3168,75,organic,high_value,control,0
3169,45,paid_ads,medium_value,control,0
3170,46,organic,medium_value,control,0
3171,14,organic,medium_value,control,0
3172,18,referral,high_value,control,1
3173,25,organic,low_value,control,1
3174,51,referral,medium_value,treatment,1
3175,21,paid_ads,medium_value,treatment,0
3176,20,paid_ads,medium_value,treatment,0
3177,50,organic,medium_value,treatment,1
3178,37,organic,high_value,control,0
3179,19,organic,low_value,control,0
3180,28,partner,high_value,treatment,0
3181,50,referral,high_value,treatment,0
3182,3,paid_ads,low_value,treatment,0
3183,54,organic,medium_value,control,0
3184,70,partner,medium_value,control,0
3185,27,organic,medium_value,treatment,1
3186,3,organic,medium_value,treatment,0
3187,21,paid_ads,low_value,treatment,0
3188,75,partner,medium_value,treatment,0
3189,44,organic,medium_value,treatment,0
3190,66,organic,low_value,treatment,0
3191,85,partner,medium_value,treatment,0
3192,65,organic,medium_value,treatment,0
3193,87,organic,medium_value,treatment,0
3194,33,paid_ads,medium_value,treatment,0
3195,54,partner,low_value,treatment,0
3196,0,paid_ads,low_value,control,1
3197,71,partner,high_value,treatment,0
3198,86,referral,high_value,treatment,0
3199,37,organic,high_value,control,0
3200,5,partner,medium_value,treatment,0
3201,85,paid_ads,high_value,control,0
3202,24,organic,medium_value,treatment,0
3203,81,paid_ads,low_value,treatment,0
3204,16,organic,low_value,control,0
3205,60,organic,medium_value,control,0
3206,11,organic,medium_value,treatment,0
3207,5,paid_ads,medium_value,treatment,0
3208,89,referral,low_value,control,0
3209,26,paid_ads,low_value,treatment,0
3210,7,partner,low_value,treatment,0
3211,82,organic,medium_value,treatment,0
3212,64,organic,medium_value,control,0
3213,56,organic,high_value,treatment,0
3214,39,organic,medium_value,control,0
3215,13,organic,medium_value,treatment,0
3216,34,referral,medium_value,treatment,0
3217,47,partner,medium_value,control,0
3218,83,partner,medium_value,treatment,0
3219,55,organic,high_value,control,0
3220,48,partner,high_value,treatment,0
3221,12,organic,high_value,treatment,1
3222,60,organic,high_value,treatment,0
3223,48,partner,high_value,treatment,0
3224,45,paid_ads,medium_value,treatment,0
3225,61,organic,medium_value,treatment,0
3226,7,paid_ads,low_value,treatment,0
3227,42,organic,medium_value,control,0
3228,19,referral,high_value,treatment,0
3229,89,paid_ads,medium_value,treatment,0
3230,38,partner,low_value,control,0
3231,84,organic,medium_value,control,0
3232,48,paid_ads,medium_value,control,0
3233,63,paid_ads,medium_value,control,1
3234,61,paid_ads,low_value,control,0
3235,53,organic,low_value,control,0
3236,8,referral,medium_value,control,1
3237,87,partner,low_value,treatment,0
3238,36,partner,low_value,control,0
3239,48,referral,medium_value,treatment,0
3240,40,partner,medium_value,treatment,0
3241,16,paid_ads,medium_value,treatment,0
3242,87,referral,low_value,treatment,0
3243,20,organic,high_value,control,0
3244,50,paid_ads,low_value,treatment,0
3245,58,organic,high_value,treatment,0
3246,38,paid_ads,medium_value,control,1
3247,54,organic,low_value,control,0
3248,40,partner,medium_value,control,0
3249,38,organic,medium_value,control,1
3250,12,organic,high_value,control,1
3251,63,paid_ads,medium_value,treatment,0
3252,10,organic,high_value,treatment,0
3253,18,organic,medium_value,treatment,0
3254,10,organic,medium_value,treatment,0
3255,76,paid_ads,low_value,treatment,0
3256,45,paid_ads,low_value,treatment,1
3257,44,referral,high_value,treatment,1
3258,0,referral,low_value,control,0
3259,39,paid_ads,high_value,treatment,0
3260,18,organic,high_value,treatment,0
3261,75,organic,high_value,control,0
3262,71,referral,low_value,treatment,0
3263,71,organic,low_value,treatment,0
3264,60,organic,high_value,treatment,0
3265,11,referral,high_value,control,0
3266,60,paid_ads,medium_value,treatment,0
3267,32,organic,medium_value,control,0
3268,44,organic,medium_value,control,0
3269,89,partner,medium_value,control,0
3270,68,partner,low_value,treatment,0
3271,7,referral,medium_value,treatment,0
3272,24,paid_ads,low_value,control,1
3273,45,paid_ads,medium_value,treatment,0
3274,86,partner,medium_value,control,0
3275,29,partner,low_value,control,0
3276,46,organic,low_value,treatment,0
3277,86,referral,medium_value,control,0
3278,48,organic,medium_value,treatment,0
3279,46,organic,low_value,control,0
3280,83,referral,high_value,control,0
3281,81,paid_ads,high_value,treatment,0
3282,17,partner,medium_value,treatment,0
3283,65,organic,low_value,control,1
3284,67,paid_ads,low_value,treatment,0
3285,32,partner,low_value,treatment,0
3286,35,partner,medium_value,treatment,0
3287,81,organic,high_value,control,0
3288,18,paid_ads,medium_value,treatment,0
3289,27,paid_ads,low_value,treatment,0
3290,39,organic,high_value,control,0
3291,83,partner,high_value,treatment,0
3292,75,partner,high_value,treatment,0
3293,14,organic,medium_value,treatment,0
3294,40,organic,low_value,treatment,1
3295,38,organic,medium_value,treatment,0
3296,1,partner,low_value,treatment,0
3297,62,organic,high_value,treatment,0
3298,28,paid_ads,low_value,treatment,0
3299,73,paid_ads,low_value,treatment,0
3300,65,paid_ads,medium_value,control,0
3301,50,organic,low_value,control,0
3302,74,organic,medium_value,treatment,0
3303,76,partner,low_value,control,0
3304,9,partner,low_value,treatment,0
3305,13,referral,low_value,treatment,0
3306,81,organic,medium_value,treatment,0
3307,50,organic,high_value,treatment,1
3308,72,paid_ads,medium_value,treatment,0
3309,38,organic,medium_value,control,0
3310,27,partner,low_value,treatment,0
3311,2,paid_ads,low_value,control,0
